Date,Server_ID,CPU_Usage(%),RAM_Usage(%),Internal_Temp(C),External_Temp(C),Energy_Usage(kWh),Fan_Status,Failure_Probability,Comments
2025-02-26,Server_17,58.04,24.66,36.14,15.06,59.75,Working,0.0,No issue
2025-02-26,Server_18,11.86,22.77,38.7,24.65,29.03,Working,0.0,No issue
2025-02-26,Server_19,20.42,60.75,61.6,39.0,39.98,Working,0.32,No issue
2025-02-26,Server_20,14.39,66.23,63.33,17.2,45.06,Warning,0.39,Power fluctuation
2025-02-27,Server_1,21.08,45.38,40.85,22.89,27.88,Warning,0.0,Power fluctuation
2025-02-27,Server_2,21.42,73.07,69.24,24.82,48.44,Working,0.67,No issue
2025-02-27,Server_3,85.51,52.38,65.06,31.92,68.32,Working,0.65,No issue
2025-02-27,Server_4,22.11,58.61,53.46,15.85,44.08,Working,0.2,No issue
2025-02-27,Server_5,45.79,37.87,75.35,28.91,49.07,Warning,0.82,Fan noise
2025-02-27,Server_6,11.29,86.2,58.07,31.74,46.78,Working,0.23,No issue
2025-02-27,Server_7,59.89,79.23,37.11,39.12,65.73,Working,0.0,No issue
2025-02-27,Server_8,85.33,78.77,73.48,21.81,73.97,Working,0.69,No issue
2025-02-27,Server_9,83.02,42.47,69.11,33.04,71.71,Working,0.67,No issue
2025-02-27,Server_10,89.01,55.56,77.05,18.76,75.15,Warning,0.85,Power fluctuation
2025-02-27,Server_11,19.55,45.64,62.13,38.12,36.41,Working,0.35,No issue
2025-02-27,Server_12,75.74,41.05,38.12,22.2,71.33,Working,0.0,No issue
2025-02-27,Server_13,24.11,22.49,54.82,15.26,26.56,Working,0.11,No issue
2025-02-27,Server_14,89.07,87.27,70.96,27.27,79.39,Working,0.69,No issue
2025-02-27,Server_15,20.45,49.23,48.9,34.38,32.62,Working,0.05,No issue
2025-02-27,Server_16,44.11,49.86,53.22,17.79,46.84,Working,0.03,No issue
2025-02-27,Server_17,26.0,85.3,71.1,33.89,52.97,Working,0.64,No issue
2025-02-27,Server_18,34.44,77.76,46.26,32.4,47.93,Working,0.0,No issue
2025-02-27,Server_19,69.56,46.32,75.21,28.15,58.86,Failed,0.73,No issue
2025-02-27,Server_20,32.29,47.01,33.01,34.03,36.6,Working,0.0,No issue
2025-02-28,Server_1,57.34,34.89,70.2,20.5,62.33,Working,0.73,No issue
2025-02-28,Server_2,89.89,48.58,78.4,37.19,74.42,Working,0.93,No issue
2025-02-28,Server_3,26.56,47.87,58.97,15.99,29.42,Working,0.05,No issue
2025-02-28,Server_4,65.89,27.05,55.35,21.55,60.18,Working,0.07,No issue
2025-02-28,Server_5,17.86,84.82,62.79,33.81,51.3,Working,0.58,No issue
2025-02-28,Server_6,11.01,68.31,78.13,38.3,38.08,Working,1.0,No issue
2025-02-28,Server_7,87.47,55.9,54.7,24.15,69.41,Working,0.05,No issue
2025-02-28,Server_8,80.39,84.1,55.76,35.45,71.12,Working,0.32,No issue
2025-02-28,Server_9,79.67,40.06,39.84,37.9,52.31,Working,0.0,No issue
2025-02-28,Server_10,72.75,76.89,41.17,15.64,68.71,Failed,0.0,Power fluctuation
2025-02-28,Server_11,68.34,53.64,59.68,37.59,54.41,Working,0.31,No issue
2025-02-28,Server_12,89.45,61.8,68.62,35.97,76.21,Working,0.55,No issue
2025-02-28,Server_13,84.01,83.99,78.74,15.74,81.18,Working,1.0,No issue
2025-02-28,Server_14,46.03,66.15,39.91,21.63,46.95,Warning,0.0,Slight vibration
2025-02-28,Server_15,50.18,83.76,32.41,19.0,56.08,Failed,0.0,No issue
2025-02-28,Server_16,52.5,69.16,71.56,37.66,57.33,Working,0.72,No issue
2025-02-28,Server_17,37.65,26.49,69.14,19.43,38.63,Warning,0.7,Slight vibration
2025-02-28,Server_18,44.22,37.69,49.7,19.07,50.02,Working,0.03,No issue
2025-02-28,Server_19,43.02,44.59,48.93,23.22,49.06,Working,0.09,No issue
2025-02-28,Server_20,20.38,50.77,72.74,24.07,39.67,Working,0.85,No issue
2025-03-01,Server_1,42.72,68.44,42.07,33.52,55.53,Working,0.11,No issue
2025-03-01,Server_2,12.19,86.46,61.97,19.43,40.18,Working,0.42,No issue
2025-03-01,Server_3,66.06,47.72,56.22,23.27,54.31,Working,0.12,No issue
2025-03-01,Server_4,43.34,24.69,33.63,18.77,41.6,Working,0.0,No issue
2025-03-01,Server_5,86.47,69.82,44.43,23.89,83.85,Working,0.0,No issue
2025-03-01,Server_6,49.69,55.04,63.97,37.06,50.03,Working,0.39,No issue
2025-03-01,Server_7,81.14,24.29,58.32,35.16,68.39,Warning,0.29,Fan noise
2025-03-01,Server_8,70.32,54.89,46.53,34.11,65.66,Working,0.12,No issue
2025-03-01,Server_9,59.86,36.25,49.68,35.19,45.15,Warning,0.0,No issue
2025-03-01,Server_10,85.45,44.04,45.74,16.81,71.6,Working,0.0,No issue
2025-03-01,Server_11,31.59,74.07,70.21,37.76,51.5,Warning,0.82,Needs replacement
2025-03-01,Server_12,28.61,31.75,52.85,26.99,31.4,Working,0.17,No issue
2025-03-01,Server_13,55.17,25.93,77.95,20.63,45.34,Working,1.0,No issue
2025-03-01,Server_14,76.89,55.37,66.63,19.36,75.38,Working,0.63,No issue
2025-03-01,Server_15,67.98,26.0,63.9,26.23,57.69,Warning,0.38,Slight vibration
2025-03-01,Server_16,57.31,59.53,72.11,17.34,56.19,Working,0.76,No issue
2025-03-01,Server_17,81.12,59.09,43.8,38.3,71.94,Warning,0.0,Power fluctuation
2025-03-01,Server_18,34.61,86.07,69.57,30.86,63.59,Working,0.7,No issue
2025-03-01,Server_19,72.33,27.33,61.41,26.99,57.2,Working,0.39,No issue
2025-03-01,Server_20,90.74,20.62,71.86,24.47,62.4,Working,0.81,No issue
2025-03-02,Server_1,61.29,72.53,52.83,25.09,66.65,Working,0.08,No issue
2025-03-02,Server_2,60.94,64.64,64.84,35.12,58.42,Working,0.72,No issue
2025-03-02,Server_3,64.09,39.89,42.93,35.84,57.03,Working,0.0,No issue
2025-03-02,Server_4,28.22,72.3,64.17,15.28,57.26,Working,0.72,No issue
2025-03-02,Server_5,47.81,46.54,32.54,24.65,43.16,Working,0.0,No issue
2025-03-02,Server_6,87.06,63.42,45.0,19.03,79.45,Working,0.0,No issue
2025-03-02,Server_7,34.58,28.02,51.94,35.14,32.86,Working,0.0,No issue
2025-03-02,Server_8,60.05,80.94,41.45,19.65,64.69,Working,0.0,No issue
2025-03-02,Server_9,61.71,21.35,69.6,34.73,46.08,Working,0.6,No issue
2025-03-02,Server_10,58.4,68.98,37.63,26.78,63.95,Working,0.0,No issue
2025-03-02,Server_11,15.62,56.65,78.12,29.56,37.85,Working,0.86,No issue
2025-03-02,Server_12,55.06,54.05,44.16,27.77,51.8,Warning,0.0,Needs replacement
2025-03-02,Server_13,54.67,65.55,67.18,25.82,62.21,Warning,0.53,No issue
2025-03-02,Server_14,92.86,59.07,39.0,29.67,73.39,Working,0.0,No issue
2025-03-02,Server_15,62.69,54.72,53.54,17.45,57.14,Working,0.0,No issue
2025-03-02,Server_16,31.99,38.05,66.17,38.19,43.73,Working,0.5,No issue
2025-03-02,Server_17,13.56,69.63,30.38,18.87,34.38,Working,0.0,No issue
2025-03-02,Server_18,43.4,76.59,64.17,32.13,65.16,Working,0.69,No issue
2025-03-02,Server_19,39.93,51.21,41.22,29.77,43.67,Warning,0.0,No issue
2025-03-02,Server_20,91.34,21.79,54.44,28.0,63.01,Warning,0.52,Fan noise
2025-03-03,Server_1,28.21,66.11,69.97,30.67,49.52,Working,0.73,No issue
2025-03-03,Server_2,70.91,81.08,38.22,31.98,65.11,Working,0.0,No issue
2025-03-03,Server_3,12.58,31.35,60.77,29.85,24.31,Working,0.41,No issue
2025-03-03,Server_4,19.99,20.41,60.9,34.57,23.74,Warning,0.47,Power fluctuation
2025-03-03,Server_5,25.18,84.47,50.14,39.1,38.02,Working,0.0,No issue
2025-03-03,Server_6,81.98,54.67,39.12,20.71,71.32,Working,0.0,No issue
2025-03-03,Server_7,67.25,57.95,73.84,25.97,61.54,Warning,0.58,No issue
2025-03-03,Server_8,43.35,78.19,77.41,22.4,57.64,Working,1.0,No issue
2025-03-03,Server_9,19.02,41.95,61.92,21.66,43.79,Working,0.35,No issue
2025-03-03,Server_10,20.98,89.43,60.7,26.89,56.2,Working,0.38,No issue
2025-03-03,Server_11,36.95,43.31,51.85,28.21,39.05,Working,0.0,No issue
2025-03-03,Server_12,12.47,74.78,75.11,33.43,48.07,Working,0.74,No issue
2025-03-03,Server_13,18.21,32.57,71.33,30.41,31.51,Failed,0.74,No issue
2025-03-03,Server_14,55.77,45.94,74.89,36.83,57.57,Working,0.88,No issue
2025-03-03,Server_15,91.49,62.15,31.52,32.18,73.23,Working,0.0,No issue
2025-03-03,Server_16,37.13,33.91,43.66,36.92,38.31,Warning,0.0,Fan noise
2025-03-03,Server_17,38.26,62.07,45.61,38.76,49.59,Working,0.0,No issue
2025-03-03,Server_18,28.08,52.0,40.51,31.2,40.07,Working,0.0,No issue
2025-03-03,Server_19,10.91,74.09,55.11,28.63,43.97,Failed,0.3,No issue
2025-03-03,Server_20,67.75,50.77,70.99,16.26,58.81,Working,0.68,No issue
2025-03-04,Server_1,45.0,57.81,69.85,30.87,58.9,Working,0.57,No issue
2025-03-04,Server_2,28.56,57.91,32.59,27.62,31.25,Working,0.0,No issue
2025-03-04,Server_3,78.4,44.87,69.4,30.23,70.57,Working,0.63,No issue
2025-03-04,Server_4,87.0,22.4,65.25,39.27,55.26,Working,0.49,No issue
2025-03-04,Server_5,84.02,24.66,60.48,23.3,61.34,Warning,0.3,Overheating
2025-03-04,Server_6,85.31,63.56,55.26,24.28,73.95,Working,0.2,No issue
2025-03-04,Server_7,44.99,37.69,55.4,31.51,49.13,Warning,0.19,Slight vibration
2025-03-04,Server_8,15.71,35.39,78.67,20.63,37.83,Working,0.91,No issue
2025-03-04,Server_9,90.92,58.47,70.54,33.97,73.89,Working,0.73,No issue
2025-03-04,Server_10,49.32,38.3,44.41,23.71,44.17,Warning,0.0,Overheating
2025-03-04,Server_11,18.73,37.79,57.45,31.95,41.75,Failed,0.26,Fan noise
2025-03-04,Server_12,43.14,21.62,65.78,22.9,42.94,Warning,0.56,Overheating
2025-03-04,Server_13,76.55,60.63,71.1,26.45,64.68,Warning,0.64,No issue
2025-03-04,Server_14,52.45,23.84,43.88,32.39,51.32,Working,0.0,No issue
2025-03-04,Server_15,74.96,80.06,55.72,24.59,61.49,Working,0.34,No issue
2025-03-04,Server_16,84.82,34.49,50.53,26.09,68.74,Working,0.0,No issue
2025-03-04,Server_17,28.94,45.63,59.05,28.31,32.34,Working,0.3,No issue
2025-03-04,Server_18,16.14,59.65,73.08,32.9,33.55,Warning,0.77,Needs replacement
2025-03-04,Server_19,23.69,61.58,58.55,39.29,39.22,Working,0.1,No issue
2025-03-04,Server_20,73.74,30.27,33.31,29.57,44.66,Warning,0.0,Power fluctuation
2025-03-05,Server_1,28.12,51.15,30.06,27.91,42.25,Working,0.0,No issue
2025-03-05,Server_2,19.09,53.73,41.73,38.59,38.3,Working,0.0,No issue
2025-03-05,Server_3,74.26,45.11,41.75,15.61,57.07,Working,0.0,No issue
2025-03-05,Server_4,13.62,50.45,67.16,39.04,39.06,Working,0.39,No issue
2025-03-05,Server_5,80.32,78.98,78.26,24.79,75.48,Working,0.94,No issue
2025-03-05,Server_6,49.6,36.0,62.55,18.62,44.47,Working,0.38,No issue
2025-03-05,Server_7,13.68,27.69,40.16,28.7,22.7,Working,0.0,No issue
2025-03-05,Server_8,15.94,46.23,35.51,28.6,32.93,Working,0.0,No issue
2025-03-05,Server_9,30.32,56.56,69.37,26.4,45.85,Working,0.6,No issue
2025-03-05,Server_10,70.59,45.3,32.59,30.29,56.25,Warning,0.0,Overheating
2025-03-05,Server_11,32.0,74.6,56.38,38.0,51.63,Working,0.14,No issue
2025-03-05,Server_12,42.02,21.09,34.39,25.99,35.55,Working,0.0,No issue
2025-03-05,Server_13,45.6,44.37,68.82,30.98,42.7,Working,0.67,No issue
2025-03-05,Server_14,22.97,79.24,52.28,26.43,49.59,Working,0.14,No issue
2025-03-05,Server_15,12.12,23.55,70.54,30.86,23.74,Working,0.75,No issue
2025-03-05,Server_16,26.13,22.7,70.62,31.12,27.56,Working,0.57,No issue
2025-03-05,Server_17,18.3,73.59,33.95,30.24,38.96,Working,0.0,No issue
2025-03-05,Server_18,11.08,89.7,36.45,39.52,43.23,Working,0.0,No issue
2025-03-05,Server_19,39.06,68.58,65.24,17.46,54.66,Warning,0.39,Slight vibration
2025-03-05,Server_20,70.42,57.54,65.34,39.83,66.07,Working,0.45,No issue
2025-03-06,Server_1,92.34,49.97,68.79,27.71,78.33,Working,0.49,No issue
2025-03-06,Server_2,57.68,82.24,64.82,17.5,62.53,Working,0.58,No issue
2025-03-06,Server_3,40.58,45.24,76.91,18.74,49.85,Working,0.87,No issue
2025-03-06,Server_4,12.12,37.57,66.67,22.18,26.56,Working,0.52,No issue
2025-03-06,Server_5,39.58,50.22,38.56,17.79,46.5,Failed,0.0,Overheating
2025-03-06,Server_6,70.51,47.25,31.08,35.05,59.38,Working,0.0,No issue
2025-03-06,Server_7,13.42,62.52,36.68,17.38,32.09,Working,0.0,No issue
2025-03-06,Server_8,36.58,62.98,66.69,36.49,44.74,Working,0.46,No issue
2025-03-06,Server_9,65.07,87.81,39.96,28.16,66.21,Working,0.0,No issue
2025-03-06,Server_10,64.11,58.89,78.39,21.95,68.67,Working,1.0,No issue
2025-03-06,Server_11,88.15,26.38,41.86,33.91,59.78,Warning,0.0,Overheating
2025-03-06,Server_12,40.8,28.68,74.19,37.22,40.15,Working,0.89,No issue
2025-03-06,Server_13,87.16,26.08,52.1,30.86,60.56,Working,0.16,No issue
2025-03-06,Server_14,84.76,80.68,30.43,27.85,66.92,Working,0.0,No issue
2025-03-06,Server_15,12.9,60.35,66.21,21.89,39.53,Failed,0.57,Power fluctuation
2025-03-06,Server_16,48.34,87.42,37.47,32.08,53.37,Working,0.0,No issue
2025-03-06,Server_17,34.86,23.02,59.81,31.71,33.72,Warning,0.18,Slight vibration
2025-03-06,Server_18,19.59,47.13,56.82,18.31,40.27,Working,0.37,No issue
2025-03-06,Server_19,53.64,66.72,69.3,31.59,64.34,Working,0.58,No issue
2025-03-06,Server_20,20.48,45.52,45.83,16.32,26.83,Warning,0.0,No issue
2025-03-07,Server_1,44.97,77.07,37.2,28.69,49.48,Working,0.0,No issue
2025-03-07,Server_2,76.78,62.0,48.47,38.71,68.75,Working,0.0,No issue
2025-03-07,Server_3,38.43,23.71,59.05,35.15,40.43,Warning,0.17,Needs replacement
2025-03-07,Server_4,92.88,60.36,75.99,32.59,75.27,Working,0.86,No issue
2025-03-07,Server_5,47.95,36.98,74.23,18.0,48.91,Working,0.85,No issue
2025-03-07,Server_6,28.48,67.09,68.9,18.46,50.46,Working,0.75,No issue
2025-03-07,Server_7,18.46,31.99,38.89,22.14,16.84,Warning,0.0,No issue
2025-03-07,Server_8,82.69,26.53,44.67,39.72,60.31,Working,0.0,No issue
2025-03-07,Server_9,92.74,86.92,40.53,37.67,78.61,Working,0.0,No issue
2025-03-07,Server_10,83.92,53.48,32.29,17.17,62.05,Working,0.0,No issue
2025-03-07,Server_11,84.44,35.11,55.69,15.21,65.19,Working,0.18,No issue
2025-03-07,Server_12,41.82,53.29,73.04,35.74,50.14,Working,0.85,No issue
2025-03-07,Server_13,52.33,75.21,75.48,39.64,61.29,Working,0.85,No issue
2025-03-07,Server_14,56.49,28.73,62.77,19.38,51.62,Working,0.34,No issue
2025-03-07,Server_15,14.2,20.43,35.58,34.92,18.5,Working,0.0,No issue
2025-03-07,Server_16,89.95,24.52,31.85,19.0,57.92,Working,0.0,No issue
2025-03-07,Server_17,53.35,88.09,33.04,23.36,58.71,Warning,0.0,Slight vibration
2025-03-07,Server_18,55.6,39.08,54.33,31.91,49.87,Warning,0.0,Power fluctuation
2025-03-07,Server_19,61.33,59.53,59.19,19.18,67.33,Working,0.22,No issue
2025-03-07,Server_20,60.9,28.06,73.33,28.05,51.74,Working,0.68,No issue
2025-03-08,Server_1,89.66,20.24,32.58,21.15,50.57,Working,0.0,No issue
2025-03-08,Server_2,67.6,59.87,76.94,35.66,67.41,Working,0.95,No issue
2025-03-08,Server_3,77.84,86.04,74.06,16.67,88.78,Working,0.72,No issue
2025-03-08,Server_4,67.81,60.56,72.64,35.65,70.76,Warning,0.68,Needs replacement
2025-03-08,Server_5,12.63,36.84,73.32,35.56,27.53,Working,0.8,No issue
2025-03-08,Server_6,46.0,44.1,30.94,25.1,39.81,Working,0.0,No issue
2025-03-08,Server_7,14.2,30.31,49.17,39.1,25.31,Working,0.0,No issue
2025-03-08,Server_8,64.57,38.81,65.54,32.27,61.38,Working,0.72,No issue
2025-03-08,Server_9,91.09,47.34,39.48,24.52,63.55,Working,0.0,No issue
2025-03-08,Server_10,93.74,48.25,32.75,34.91,67.53,Warning,0.0,Fan noise
2025-03-08,Server_11,65.37,67.01,69.87,29.33,77.11,Working,0.68,No issue
2025-03-08,Server_12,84.51,25.28,76.43,18.66,64.75,Working,0.78,No issue
2025-03-08,Server_13,90.21,26.75,40.91,33.8,67.31,Working,0.0,No issue
2025-03-08,Server_14,41.68,44.45,73.29,37.63,47.47,Working,0.71,No issue
2025-03-08,Server_15,53.56,42.48,73.87,17.34,58.45,Working,0.88,No issue
2025-03-08,Server_16,14.72,40.27,48.6,29.4,31.86,Working,0.0,No issue
2025-03-08,Server_17,11.32,49.54,53.28,21.03,36.6,Failed,0.2,Needs replacement
2025-03-08,Server_18,77.83,66.66,72.88,29.24,77.78,Working,0.81,No issue
2025-03-08,Server_19,69.1,59.14,64.63,21.55,67.29,Working,0.42,No issue
2025-03-08,Server_20,31.16,73.72,34.72,16.71,37.03,Working,0.0,No issue
2025-03-09,Server_1,79.04,87.41,73.26,39.39,74.86,Working,1.0,No issue
2025-03-09,Server_2,76.05,40.2,32.77,32.41,56.45,Working,0.0,No issue
2025-03-09,Server_3,16.84,29.38,51.7,19.53,26.63,Working,0.0,No issue
2025-03-09,Server_4,20.02,70.25,47.5,32.13,39.99,Working,0.0,No issue
2025-03-09,Server_5,63.32,81.47,42.29,19.41,53.57,Working,0.0,No issue
2025-03-09,Server_6,13.1,32.12,65.12,37.59,30.74,Working,0.6,No issue
2025-03-09,Server_7,75.52,34.77,55.46,38.95,67.09,Working,0.37,No issue
2025-03-09,Server_8,35.22,53.21,36.49,27.4,37.6,Warning,0.0,Needs replacement
2025-03-09,Server_9,73.18,31.3,47.32,27.54,54.2,Working,0.0,No issue
2025-03-09,Server_10,70.95,66.22,33.27,32.49,61.42,Working,0.0,No issue
2025-03-09,Server_11,55.25,74.71,48.33,21.96,63.42,Warning,0.11,Needs replacement
2025-03-09,Server_12,15.13,80.91,41.03,34.29,30.18,Working,0.0,No issue
2025-03-09,Server_13,41.55,48.05,54.45,19.44,48.65,Working,0.17,No issue
2025-03-09,Server_14,25.04,25.06,37.81,18.95,26.25,Working,0.0,No issue
2025-03-09,Server_15,40.67,63.74,52.64,35.72,49.24,Warning,0.11,Slight vibration
2025-03-09,Server_16,15.55,28.35,55.93,20.13,40.28,Working,0.04,No issue
2025-03-09,Server_17,79.25,52.81,68.08,39.07,68.44,Warning,0.65,Needs replacement
2025-03-09,Server_18,72.37,26.02,49.55,38.0,50.89,Working,0.05,No issue
2025-03-09,Server_19,55.57,31.15,60.52,18.35,45.99,Working,0.37,No issue
2025-03-09,Server_20,28.46,29.37,50.32,20.9,37.71,Warning,0.04,Needs replacement
2025-03-10,Server_1,15.34,22.08,66.57,38.46,29.6,Failed,0.54,Slight vibration
2025-03-10,Server_2,24.81,38.45,50.04,37.03,25.43,Warning,0.0,Overheating
2025-03-10,Server_3,33.27,38.99,52.35,29.19,39.62,Working,0.0,No issue
2025-03-10,Server_4,80.92,83.62,76.18,23.04,81.28,Failed,0.9,No issue
2025-03-10,Server_5,41.1,75.75,70.71,20.25,48.66,Working,0.68,No issue
2025-03-10,Server_6,91.33,63.07,60.19,20.41,72.04,Working,0.14,No issue
2025-03-10,Server_7,80.73,31.49,51.77,38.52,52.23,Warning,0.08,Needs replacement
2025-03-10,Server_8,68.47,86.37,34.79,15.8,68.01,Working,0.0,No issue
2025-03-10,Server_9,36.73,43.83,52.64,16.55,38.58,Working,0.11,No issue
2025-03-10,Server_10,88.4,24.85,79.21,15.33,70.99,Working,1.0,No issue
2025-03-10,Server_11,40.34,45.45,65.18,26.49,43.63,Warning,0.65,Fan noise
2025-03-10,Server_12,52.23,52.34,39.26,32.02,45.58,Working,0.0,No issue
2025-03-10,Server_13,77.04,72.48,74.91,25.42,70.92,Working,0.83,No issue
2025-03-10,Server_14,25.19,47.28,66.66,32.68,36.58,Working,0.39,No issue
2025-03-10,Server_15,36.74,51.92,72.68,32.37,47.06,Warning,0.74,Needs replacement
2025-03-10,Server_16,53.01,57.58,42.09,23.94,59.34,Working,0.0,No issue
2025-03-10,Server_17,20.75,61.62,43.83,27.06,36.0,Warning,0.0,Needs replacement
2025-03-10,Server_18,27.32,62.69,72.4,38.47,38.14,Working,0.7,No issue
2025-03-10,Server_19,90.32,43.78,64.55,32.0,68.71,Working,0.34,No issue
2025-03-10,Server_20,85.26,77.59,69.58,24.58,82.56,Working,0.65,No issue
2025-03-11,Server_1,26.18,75.91,67.72,35.94,58.33,Warning,0.56,Power fluctuation
2025-03-11,Server_2,21.39,44.09,73.91,27.33,41.85,Working,0.7,No issue
2025-03-11,Server_3,86.79,61.93,37.54,15.89,61.28,Working,0.0,No issue
2025-03-11,Server_4,87.95,69.83,76.22,35.03,71.82,Working,0.84,No issue
2025-03-11,Server_5,78.83,32.42,42.95,21.29,64.87,Working,0.0,No issue
2025-03-11,Server_6,86.54,24.53,71.21,22.61,62.83,Working,0.78,No issue
2025-03-11,Server_7,79.05,23.94,51.97,22.51,59.72,Working,0.0,No issue
2025-03-11,Server_8,49.35,63.62,77.59,22.09,58.59,Working,0.98,No issue
2025-03-11,Server_9,27.02,37.85,45.37,30.45,40.44,Working,0.0,No issue
2025-03-11,Server_10,61.1,75.03,63.73,37.21,72.3,Working,0.72,No issue
2025-03-11,Server_11,87.57,52.84,79.99,35.69,83.11,Working,1.0,No issue
2025-03-11,Server_12,70.56,38.7,66.52,27.07,63.19,Working,0.52,No issue
2025-03-11,Server_13,48.46,87.5,32.3,19.76,49.88,Warning,0.0,Overheating
2025-03-11,Server_14,81.02,84.34,51.51,18.82,82.39,Warning,0.1,Needs replacement
2025-03-11,Server_15,94.71,27.1,53.68,39.38,65.2,Working,0.16,No issue
2025-03-11,Server_16,26.22,46.76,51.01,18.77,42.49,Working,0.25,No issue
2025-03-11,Server_17,36.17,89.35,64.08,37.16,55.0,Working,0.5,No issue
2025-03-11,Server_18,32.03,48.79,31.54,30.43,38.9,Working,0.0,No issue
2025-03-11,Server_19,63.74,64.19,62.87,35.82,70.99,Working,0.42,No issue
2025-03-11,Server_20,22.87,73.46,56.38,39.43,43.82,Working,0.32,No issue
2025-03-12,Server_1,28.64,32.25,36.72,31.08,36.97,Working,0.0,No issue
2025-03-12,Server_2,79.18,43.41,43.33,39.06,68.74,Working,0.0,No issue
2025-03-12,Server_3,73.73,75.92,71.7,15.04,70.04,Working,0.69,No issue
2025-03-12,Server_4,51.56,58.36,75.77,34.76,51.88,Failed,0.85,Power fluctuation
2025-03-12,Server_5,42.42,50.07,78.33,21.05,61.81,Warning,1.0,Slight vibration
2025-03-12,Server_6,63.04,88.48,40.44,15.91,60.6,Working,0.0,No issue
2025-03-12,Server_7,29.61,41.97,56.31,33.9,45.36,Warning,0.4,Slight vibration
2025-03-12,Server_8,53.99,31.53,65.35,25.02,42.44,Working,0.5,No issue
2025-03-12,Server_9,33.36,73.88,62.95,32.87,55.75,Working,0.44,No issue
2025-03-12,Server_10,54.16,69.27,49.41,27.03,51.11,Working,0.0,No issue
2025-03-12,Server_11,36.03,56.98,30.81,21.56,39.93,Working,0.0,No issue
2025-03-12,Server_12,57.0,27.18,74.53,19.79,59.77,Working,0.86,No issue
2025-03-12,Server_13,93.28,67.64,34.57,18.22,69.16,Working,0.0,No issue
2025-03-12,Server_14,89.08,34.98,35.97,17.84,68.1,Working,0.0,No issue
2025-03-12,Server_15,71.08,65.83,54.57,28.87,68.51,Failed,0.2,Overheating
2025-03-12,Server_16,41.62,66.11,78.53,33.26,47.71,Working,0.98,No issue
2025-03-12,Server_17,41.27,31.37,52.22,30.23,43.55,Warning,0.02,Overheating
2025-03-12,Server_18,66.52,85.69,65.37,34.19,68.18,Warning,0.59,Slight vibration
2025-03-12,Server_19,89.63,84.42,37.32,31.36,82.62,Working,0.0,No issue
2025-03-12,Server_20,58.05,64.78,74.37,29.33,65.43,Working,0.78,No issue
2025-03-13,Server_1,50.0,41.76,42.32,39.97,42.76,Working,0.0,No issue
2025-03-13,Server_2,28.36,60.19,56.31,39.26,39.76,Working,0.17,No issue
2025-03-13,Server_3,28.22,43.99,79.16,18.86,52.83,Working,0.91,No issue
2025-03-13,Server_4,31.69,72.44,78.8,25.18,54.93,Working,0.87,No issue
2025-03-13,Server_5,40.81,32.65,51.14,34.3,34.14,Working,0.08,No issue
2025-03-13,Server_6,44.29,59.18,66.32,37.66,54.99,Warning,0.6,Overheating
2025-03-13,Server_7,49.96,69.26,73.35,32.47,47.71,Working,0.74,No issue
2025-03-13,Server_8,53.3,49.06,78.01,32.42,49.75,Working,0.82,No issue
2025-03-13,Server_9,75.88,22.54,39.68,17.36,53.39,Working,0.0,No issue
2025-03-13,Server_10,69.47,42.36,69.87,25.09,61.38,Warning,0.48,Needs replacement
2025-03-13,Server_11,69.63,28.23,49.32,23.96,47.7,Working,0.0,No issue
2025-03-13,Server_12,89.29,82.5,34.3,26.67,78.55,Working,0.0,No issue
2025-03-13,Server_13,39.14,87.35,31.01,27.78,57.5,Working,0.0,No issue
2025-03-13,Server_14,54.06,73.11,72.55,26.45,55.0,Working,0.79,No issue
2025-03-13,Server_15,73.01,38.29,75.84,24.05,71.4,Warning,0.76,Needs replacement
2025-03-13,Server_16,36.93,89.98,37.18,36.68,53.34,Working,0.0,No issue
2025-03-13,Server_17,47.38,78.71,61.72,34.64,59.53,Working,0.48,No issue
2025-03-13,Server_18,54.43,72.11,40.5,34.04,52.34,Working,0.0,No issue
2025-03-13,Server_19,86.75,21.84,79.66,29.93,64.06,Working,0.86,No issue
2025-03-13,Server_20,43.16,51.97,37.31,35.05,42.9,Working,0.0,No issue
2025-03-14,Server_1,69.34,21.15,56.57,31.45,56.84,Working,0.21,No issue
2025-03-14,Server_2,58.93,84.68,43.24,29.73,63.81,Working,0.0,No issue
2025-03-14,Server_3,26.02,88.2,57.47,27.95,57.4,Working,0.15,No issue
2025-03-14,Server_4,68.15,85.23,53.94,30.93,69.48,Working,0.08,No issue
2025-03-14,Server_5,41.79,78.09,51.4,26.9,53.1,Working,0.01,No issue
2025-03-14,Server_6,15.66,65.88,36.23,29.72,37.49,Working,0.0,No issue
2025-03-14,Server_7,11.99,80.84,76.61,30.81,47.18,Warning,0.87,Slight vibration
2025-03-14,Server_8,44.52,67.01,79.27,16.52,57.28,Working,0.98,No issue
2025-03-14,Server_9,61.32,67.79,72.66,29.61,61.99,Working,0.67,No issue
2025-03-14,Server_10,23.33,82.75,66.79,25.0,51.77,Working,0.44,No issue
2025-03-14,Server_11,72.14,85.37,49.62,33.27,76.92,Warning,0.13,Power fluctuation
2025-03-14,Server_12,67.24,38.71,40.76,39.22,48.19,Working,0.0,No issue
2025-03-14,Server_13,70.05,20.12,53.53,15.55,53.1,Working,0.31,No issue
2025-03-14,Server_14,45.8,40.59,37.85,15.92,42.55,Working,0.0,No issue
